timestamp,test_name,duration,cpu_usage_avg,cpu_usage_max,memory_usage_avg,memory_usage_max,gpu_usage_avg,gpu_usage_max,gpu_memory_avg,gpu_memory_max,gpu_temperature_avg,gpu_temperature_max,operations_per_second,memory_efficiency,error_count,success_rate
2025-05-28T10:57:30.104004,基本演算ベンチマーク,1.7895944118499756,4.8,11.1,46.10000000000001,46.1,2.8,4.0,8.125,8.125,58.0,58.0,553197.9723699501,46.10000000000001,0,100.0
2025-05-28T10:57:41.359610,メモリ操作ベンチマーク,9.253931522369385,29.779999999999994,90.9,47.39,48.6,0.7,3.0,8.1171875,8.125,58.0,58.0,43.2248714001272,47.39,0,100.0
2025-05-28T10:57:43.373735,統計解析ベンチマーク,0.00654911994934082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45807.68138629,0.0,0,100.0
2025-05-28T10:57:50.039659,GPU演算ベンチマーク,4.664978504180908,46.44,75.0,46.89,46.9,28.5,56.99999999999999,10.8203125,10.8203125,59.5,60.0,643.0897800089112,10.8203125,0,100.0
